174,58,75,36,15,32,8,138,1,3,5,6,7,9,10,5,7,1,2,2,2,105,7,6,9,6,18,28
108,187,287,41,30,25,17,86,5,1,2,6,20,4,12,6,9,3,3,2,4,58,6,14,10,12,10,32
83,75,293,92,49,86,7,170,0,2,3,12,10,1,12,5,2,0,1,2,2,46,4,5,9,4,12,13
81,30,135,141,119,151,67,82,8,5,9,5,7,2,7,7,4,1,1,2,4,77,7,5,2,28,6,7
49,18,95,77,127,128,33,205,1,0,4,6,1,2,9,3,2,1,1,2,1,28,3,2,2,2,8,4
66,9,53,51,103,197,82,366,7,5,6,8,5,5,6,2,1,1,1,2,1,10,1,5,0,2,3,2
31,5,19,18,22,91,253,488,11,9,2,9,3,2,8,4,0,0,3,1,0,12,1,3,2,1,1,1
33,9,12,4,5,27,62,608,97,25,12,35,9,12,10,5,2,3,1,1,0,20,1,1,1,0,3,2
9,4,13,1,4,5,5,583,98,93,53,37,14,31,13,7,5,2,1,1,1,19,0,0,0,0,0,1
11,1,11,2,0,8,10,293,136,178,95,129,34,19,26,11,7,1,1,1,1,21,0,0,0,1,2,1
5,3,5,0,0,3,4,168,36,82,170,247,99,41,69,18,10,4,2,1,1,25,0,3,0,1,2,1
11,1,9,5,2,6,3,103,8,30,79,245,166,85,114,56,18,3,1,7,1,40,0,2,0,0,2,3
4,3,0,2,0,2,1,43,6,15,36,101,119,72,151,48,13,2,11,3,0,26,0,0,0,0,1,2
4,0,5,0,0,0,6,27,3,15,20,74,132,281,239,91,32,17,8,8,0,35,1,0,0,0,2,0
3,2,2,2,1,3,1,23,5,3,4,41,81,91,357,166,85,28,20,8,3,68,2,0,0,0,1,0
8,2,2,1,0,1,0,18,2,3,3,24,19,64,195,284,156,49,38,13,12,97,3,1,2,2,0,1
5,1,2,0,0,0,0,10,3,0,1,9,14,22,116,164,270,104,86,46,11,125,8,0,2,0,1,0
4,1,0,0,1,0,1,9,2,1,1,7,9,18,69,87,204,184,109,76,28,170,9,2,3,1,3,1
2,0,2,0,1,0,0,14,0,1,0,5,4,9,46,52,96,79,175,149,58,225,10,1,3,0,1,0
0,0,1,1,0,0,1,12,0,1,0,1,2,5,20,29,46,45,103,187,142,381,17,4,0,0,1,1
5,1,0,0,1,1,2,4,0,0,0,5,0,3,11,7,18,14,25,101,222,536,25,16,1,1,1,0
9,3,2,2,2,2,0,5,2,4,3,1,3,1,4,4,4,13,12,23,44,724,75,29,13,7,1,8
14,0,6,1,0,2,0,5,0,0,1,5,1,5,6,2,1,1,5,3,20,490,287,87,21,17,7,13
17,6,3,6,0,0,1,6,1,0,1,0,1,0,8,6,5,2,2,7,14,379,144,231,94,18,31,17
37,10,10,5,1,4,8,12,0,0,1,2,0,0,3,1,9,0,1,10,3,273,90,107,239,77,52,45
63,22,14,4,2,10,4,17,0,1,1,2,0,2,2,3,2,1,1,1,4,213,64,83,79,92,76,54
87,48,65,18,6,9,3,25,0,0,1,1,4,0,15,6,9,0,3,7,3,211,56,51,83,49,132,108
125,63,80,26,1,13,1,47,1,1,1,0,6,0,3,2,9,0,3,4,6,203,66,34,68,38,101,98
