0,272,70,54,19,0,4,8,7,2,0,0,6,7,8,6,7,8,16,0,37,94,375
0,287,230,140,131,0,12,19,3,5,0,3,14,8,6,6,22,5,19,0,17,21,52
0,124,273,264,178,0,13,24,3,6,0,6,18,3,3,5,5,2,0,0,6,19,48
0,66,137,320,322,0,26,31,8,3,1,10,8,7,3,0,4,1,1,0,1,10,41
0,40,126,261,411,0,59,23,10,4,0,8,16,7,3,2,1,1,4,0,2,13,9
0,17,27,106,332,0,324,58,19,22,0,15,11,12,9,5,1,5,2,0,4,9,22
0,9,8,156,181,0,270,199,73,18,0,17,12,22,4,3,15,1,1,0,2,4,5
0,8,4,135,91,0,182,203,211,66,1,29,18,18,4,8,3,6,2,0,1,2,8
0,6,7,90,47,0,69,157,267,131,7,61,38,54,8,16,11,5,4,0,1,5,16
0,4,7,78,47,0,21,84,157,213,11,106,65,109,15,26,9,14,3,0,5,8,18
0,1,12,44,29,0,20,40,105,173,15,172,118,146,19,30,30,11,7,0,4,11,13
0,2,4,37,44,0,8,101,47,61,8,224,151,178,24,36,28,20,2,0,6,9,10
0,1,2,31,21,0,4,17,17,46,6,99,183,277,68,80,58,34,8,0,14,8,26
0,3,4,19,7,0,3,18,9,14,1,67,145,301,85,109,80,38,20,0,23,17,37
0,0,6,7,6,0,3,4,1,10,1,21,64,171,129,221,184,60,29,0,38,11,34
0,2,4,7,4,0,3,4,4,4,1,21,33,111,64,281,173,115,68,0,39,19,43
0,0,3,7,6,0,0,2,2,3,1,9,10,53,42,169,271,149,118,0,84,18,53
0,0,2,12,1,0,1,1,1,3,0,4,3,32,13,93,154,223,218,0,125,42,72
0,2,3,8,6,0,0,2,0,2,0,5,3,21,6,20,53,177,339,0,219,92,42
0,7,6,20,2,0,4,3,2,3,1,5,9,10,7,8,16,52,226,0,301,197,121
0,9,7,10,6,0,1,0,1,1,0,7,1,12,2,2,37,48,102,0,336,277,141
0,13,2,8,4,0,2,2,0,0,2,0,1,7,4,6,18,22,97,0,172,302,338
0,25,18,13,12,0,2,4,2,0,0,1,4,2,4,2,12,25,23,0,86,181,584
