200,164,54,97,91,0,0,0,0,0,0,0,32,0,35,6,8,4,16,14,5,0,0,0,1,64,69,140
140,248,107,148,102,0,0,0,0,0,0,0,20,0,16,3,6,1,8,11,1,0,0,0,1,40,40,108
141,159,124,202,161,0,0,0,0,0,0,0,34,0,14,2,6,2,4,3,1,0,0,0,0,30,32,85
64,134,200,114,187,2,1,0,0,0,0,0,34,0,23,3,14,11,22,19,7,0,0,1,2,41,35,86
111,86,80,214,368,1,0,0,0,0,0,0,31,0,14,1,5,2,7,3,1,0,0,0,0,16,18,42
72,60,49,162,459,0,0,0,0,0,0,1,26,0,11,0,5,1,2,5,0,0,0,0,0,30,21,32
66,46,54,93,572,9,54,0,0,0,0,0,24,0,12,2,3,1,0,2,0,0,0,0,0,23,11,28
99,31,95,30,357,16,12,0,9,1,1,14,130,0,69,11,12,9,10,8,0,0,0,1,3,29,16,37
83,16,37,61,338,3,8,0,18,0,0,15,276,0,50,3,16,2,5,2,3,0,0,1,0,7,10,46
44,27,74,42,156,1,0,0,2,0,0,27,399,5,137,3,25,5,13,3,1,0,0,0,0,16,7,13
42,18,18,29,55,1,0,0,0,0,0,14,572,0,155,8,41,5,8,6,3,0,0,0,0,2,9,14
23,8,14,18,38,0,0,0,0,1,0,7,571,0,111,8,49,10,17,11,2,0,0,0,1,11,11,12
16,8,13,21,40,0,0,0,0,0,0,3,504,0,195,8,79,15,42,14,8,0,0,0,2,14,5,13
9,4,4,2,8,0,0,0,0,0,0,0,389,66,272,14,120,15,40,21,3,0,0,0,0,10,7,16
12,3,5,6,7,0,0,0,0,0,0,1,141,0,313,14,166,24,62,24,5,0,0,0,1,10,8,9
9,6,3,5,8,0,0,0,0,0,0,0,102,0,236,22,244,35,77,39,4,0,0,0,1,16,11,11
17,4,4,4,7,0,0,0,1,0,1,0,85,0,206,12,329,46,155,91,5,0,0,0,0,12,12,9
7,6,5,2,2,0,0,0,0,0,0,0,31,0,89,10,209,60,239,115,12,0,0,0,0,11,11,11
10,6,3,2,2,0,0,0,0,0,0,1,28,0,97,16,155,47,364,205,12,0,0,0,1,24,17,10
5,3,2,3,6,0,0,0,0,0,0,0,11,0,48,11,84,27,334,358,29,0,0,0,1,40,22,16
5,3,2,3,3,0,0,0,0,0,0,0,9,0,14,3,34,17,182,352,49,0,0,0,1,56,34,23
34,4,6,3,22,4,0,0,0,0,0,1,15,0,23,8,14,19,120,216,90,0,0,6,6,192,108,109
45,4,5,5,7,0,0,0,0,0,0,0,3,0,4,3,6,3,57,177,45,0,1,3,30,397,103,102
27,7,6,2,9,0,0,0,0,0,0,0,3,0,5,2,7,1,37,80,67,0,0,7,61,432,169,78
32,18,6,5,11,0,0,0,0,0,0,0,1,0,9,0,7,8,22,58,5,0,1,0,21,376,187,124
84,49,28,15,21,0,0,0,0,0,0,0,6,0,4,2,8,5,21,21,8,0,0,0,6,328,204,190
78,82,33,11,23,0,0,0,1,0,0,0,19,0,10,4,17,11,24,36,14,0,0,0,5,200,233,199
103,106,56,12,36,0,0,0,0,0,0,0,11,0,12,6,12,4,10,16,9,0,0,0,2,164,133,308
