2,198,65,78,27,0,9,2,4,6,3,5,4,9,2,8,6,10,21,0,2,150,389
0,346,165,167,123,0,43,4,3,4,9,3,3,5,6,5,11,12,24,0,0,30,37
0,239,175,191,206,0,70,1,11,14,3,11,4,1,1,4,7,0,8,0,1,27,26
0,92,121,264,328,0,96,3,16,7,7,7,2,2,0,2,3,2,2,0,0,10,36
0,53,39,119,582,0,134,3,18,12,5,4,4,1,0,2,1,3,4,0,0,7,9
0,19,34,63,310,3,400,12,31,31,20,17,5,6,4,4,4,6,5,0,1,11,14
0,18,5,15,141,0,560,28,88,55,16,32,11,1,2,2,4,3,6,0,0,8,5
0,12,9,32,56,0,384,13,251,133,26,40,12,4,3,3,4,4,6,0,0,2,6
0,9,2,16,31,0,172,6,254,230,123,68,21,18,8,14,4,5,5,0,0,9,5
0,9,3,8,15,0,92,1,134,252,162,112,55,38,47,17,16,7,9,0,0,9,14
0,16,5,7,13,0,52,3,116,184,197,143,137,41,27,20,12,6,8,0,0,8,5
0,4,1,1,16,0,32,2,43,80,102,321,213,68,40,28,18,12,5,0,0,9,5
0,2,2,4,7,0,16,2,21,64,80,112,279,118,121,72,24,34,19,0,0,12,11
0,5,0,2,7,0,14,1,11,34,45,89,212,160,165,91,56,48,28,0,1,18,13
0,1,0,1,3,0,10,0,3,17,16,46,118,66,241,204,94,87,61,0,0,22,10
0,4,0,2,3,0,10,0,7,7,10,37,47,44,159,299,134,129,64,0,1,22,21
0,1,0,2,6,0,4,0,3,7,5,25,34,18,71,178,203,233,181,0,0,22,7
0,0,2,0,3,0,6,0,0,5,7,9,9,11,27,91,114,301,356,0,0,51,8
0,3,1,2,6,0,1,0,1,4,2,9,5,9,15,27,50,134,610,0,0,103,18
0,5,3,12,3,0,9,0,5,4,5,4,7,8,9,11,26,51,338,0,5,387,108
0,11,5,2,4,0,2,0,3,4,2,7,7,4,0,1,6,55,192,0,47,552,96
0,14,1,6,3,0,2,0,1,0,1,3,2,2,10,4,13,29,135,0,1,519,254
0,33,7,6,14,0,1,2,2,0,0,5,2,1,3,1,7,26,46,0,0,299,545
