266,58,10,64,47,52,66,64,7,45,5,6,11,4,12,7,7,6,32,12,11,0,29,56,25,19,28,51
231,111,35,139,81,57,100,36,6,21,6,8,4,3,3,4,5,1,17,4,3,0,14,28,6,12,22,43
161,47,32,154,119,90,154,62,4,30,3,11,4,11,4,9,2,2,6,2,2,0,8,18,10,11,24,20
116,55,34,102,159,116,88,78,24,9,7,18,12,11,5,7,13,4,10,4,6,0,18,14,13,52,7,18
105,24,7,101,148,182,174,122,9,21,7,11,7,3,9,1,4,1,4,2,0,0,14,12,4,7,11,10
66,12,9,67,113,182,188,252,19,24,9,5,4,6,6,1,2,0,3,2,0,0,10,6,2,5,3,4
44,8,3,20,46,103,308,369,18,20,6,6,5,4,2,3,1,0,1,1,3,0,14,2,5,5,1,2
46,11,9,13,23,31,74,445,128,57,49,18,19,16,4,8,3,6,1,4,6,0,5,1,7,3,3,10
26,1,2,5,13,18,60,294,199,257,44,25,10,16,7,3,3,1,1,4,1,0,2,3,3,1,1,0
19,1,0,5,17,11,27,226,104,278,139,66,38,22,11,2,9,4,4,3,0,0,0,4,4,2,0,4
16,2,2,5,10,9,12,91,45,219,253,119,87,53,28,8,6,5,6,16,1,0,2,2,0,0,1,2
25,2,2,2,3,3,15,53,24,155,140,247,144,69,44,19,21,8,7,2,2,0,2,4,2,0,2,3
17,0,2,4,6,11,16,34,32,134,100,133,219,119,61,27,21,20,20,6,6,0,5,5,1,0,1,0
12,4,1,3,2,2,6,19,4,62,37,87,166,314,116,44,40,18,35,12,4,0,3,4,0,1,1,3
11,1,0,3,2,1,5,18,5,39,37,57,119,129,189,60,51,33,21,14,6,0,11,9,1,2,2,1
10,0,0,1,2,3,4,10,6,29,18,36,66,118,144,100,110,72,57,28,14,0,9,11,1,1,4,1
17,2,0,3,3,1,5,6,1,18,10,29,61,57,102,83,126,112,115,37,31,0,6,8,1,2,2,0
12,1,0,1,0,2,3,9,1,7,9,13,31,33,83,39,99,171,191,43,40,0,26,11,5,0,1,4
7,2,1,1,0,1,0,8,1,13,3,9,16,27,49,39,70,122,327,79,80,0,37,22,3,1,1,1
6,0,0,1,1,1,1,3,0,7,4,4,8,13,20,9,28,78,249,122,154,0,59,37,4,2,3,0
11,1,1,1,0,0,3,7,1,6,7,7,7,15,14,5,19,33,180,113,343,0,126,70,15,3,7,5
14,3,3,6,1,1,2,11,11,8,5,9,6,5,10,7,11,19,26,66,240,6,321,122,60,11,9,7
23,1,1,1,1,4,5,6,1,2,3,0,0,4,2,1,2,37,20,34,108,0,394,217,90,14,13,16
29,3,1,6,2,3,4,7,1,0,0,0,2,3,7,0,6,7,14,8,49,0,317,284,156,34,30,27
71,8,2,7,7,6,4,13,0,2,0,2,1,3,5,1,2,11,19,14,30,0,154,247,110,76,62,54
116,26,6,15,14,14,17,16,0,6,3,3,4,7,4,0,8,4,19,20,12,0,97,221,73,112,97,86
122,46,19,12,22,14,26,19,8,8,5,8,10,5,3,5,12,6,14,14,15,0,68,74,95,114,171,85
167,89,15,17,25,14,18,25,2,4,5,6,8,4,9,2,5,4,14,4,11,0,42,69,71,79,88,203
