146,25,4,11,31,25,41,133,3,25,1,5,1,11,5,1,15,4,1,6,6,0,47,126,26,56,4,68
184,52,34,75,98,45,36,142,3,23,1,4,3,8,4,1,7,3,0,3,3,0,23,99,15,53,1,80
146,17,30,65,106,77,47,187,9,50,4,6,2,8,7,4,5,4,0,0,3,0,15,96,27,30,1,54
68,29,38,82,142,124,53,153,15,15,0,7,4,14,2,4,16,5,1,6,9,0,30,36,22,94,6,25
79,11,1,21,91,150,100,249,8,45,6,6,2,8,13,1,6,1,0,1,0,0,18,35,6,15,1,19
43,9,6,22,45,188,96,425,9,57,8,7,3,13,4,0,1,3,1,0,1,0,13,22,11,8,0,5
33,1,2,8,10,124,121,576,2,52,5,8,0,8,2,0,3,2,3,1,2,0,19,5,4,3,1,5
26,7,7,6,16,24,46,563,76,81,14,34,9,20,0,11,6,8,0,1,0,0,13,8,13,9,0,2
19,0,0,4,2,5,15,457,95,226,53,38,12,25,8,3,11,4,3,1,4,0,7,5,2,0,0,1
27,2,0,6,3,9,9,266,47,355,90,73,17,27,10,3,21,2,1,2,3,0,8,10,4,3,0,2
20,0,0,2,3,7,21,174,21,228,168,131,38,77,24,22,12,9,6,4,3,0,12,13,0,1,0,4
25,2,0,0,1,3,13,130,17,125,56,199,65,174,41,28,40,11,7,5,6,0,15,22,3,6,1,5
30,2,0,1,1,4,16,94,9,74,33,110,58,181,86,24,32,28,9,8,3,0,28,76,3,2,0,2
21,2,0,2,0,3,21,66,5,122,10,60,41,343,82,58,50,34,18,6,7,0,16,26,2,2,0,3
25,0,0,0,3,3,9,72,4,42,7,41,31,216,167,68,79,66,19,17,20,0,49,54,1,3,0,4
28,0,0,0,1,3,17,56,3,23,6,20,14,124,123,101,120,129,28,32,30,0,47,80,2,8,0,5
29,0,0,0,1,1,7,33,1,13,3,10,5,63,45,48,143,140,48,43,46,0,54,107,4,1,0,1
18,0,0,1,0,2,5,25,1,7,1,11,5,35,55,41,134,202,80,95,98,0,79,95,3,2,0,5
21,0,0,0,1,0,3,13,1,4,0,1,2,15,30,17,63,95,68,83,116,0,78,137,1,4,0,0
13,0,0,0,0,2,4,19,0,5,2,3,3,4,16,8,49,52,66,114,282,0,156,191,7,2,0,2
11,0,0,0,1,1,2,14,1,6,3,3,3,7,4,2,25,25,35,52,361,0,239,195,6,3,0,1
8,2,0,6,1,6,0,22,7,9,7,7,4,7,4,4,17,21,17,36,232,0,411,87,54,9,4,18
15,0,0,1,7,2,1,16,0,9,1,1,4,2,6,2,10,4,12,6,127,0,445,234,61,23,2,9
22,3,0,3,0,2,2,13,3,4,0,0,1,1,4,1,5,6,2,8,64,0,325,228,226,59,3,15
39,2,1,2,6,4,2,33,0,4,1,1,2,2,6,2,11,10,3,3,43,0,202,266,175,123,10,47
53,8,0,3,11,4,7,43,1,3,1,1,1,4,0,1,6,3,1,2,12,0,101,181,93,138,25,64
71,19,5,7,8,11,12,43,2,4,1,5,3,4,2,4,9,4,5,5,20,0,94,124,118,222,40,158
136,52,1,18,20,9,10,49,3,5,1,5,2,3,1,1,7,7,0,1,12,0,62,92,122,166,23,192
