140,127,134,62,16,26,8,108,0,5,10,9,2,6,18,12,7,4,2,3,3,104,21,11,17,8,24,40
71,227,349,39,17,17,11,57,4,3,2,4,8,4,14,9,9,5,2,2,5,40,8,15,9,10,18,41
57,120,383,77,42,48,13,110,0,3,4,14,2,1,13,7,3,0,1,3,3,26,6,6,12,7,13,26
55,51,184,162,119,112,60,75,6,6,8,3,2,3,7,4,4,2,1,6,7,60,6,9,4,23,10,11
43,36,157,118,163,100,31,199,2,2,6,5,2,1,12,2,2,3,1,4,2,23,5,3,1,9,9,15
68,21,76,65,121,172,67,335,8,4,3,4,4,4,11,3,1,1,1,2,1,10,3,2,1,2,9,1
22,10,36,26,34,101,245,423,27,9,6,8,3,3,11,4,1,1,2,2,0,16,3,0,2,0,3,2
31,9,19,7,8,27,72,540,116,45,16,28,9,13,14,7,3,5,1,1,0,15,1,2,2,0,2,7
13,6,18,4,3,9,6,499,82,125,87,39,8,19,33,10,4,2,1,9,2,19,0,0,0,0,1,1
16,4,23,5,1,12,10,208,123,158,183,110,26,23,43,14,7,4,3,2,1,14,0,1,1,2,0,6
8,5,13,2,1,3,5,137,18,58,237,206,74,59,88,26,11,4,3,5,1,21,2,3,0,1,2,7
13,2,18,5,1,5,3,80,6,38,86,204,149,101,137,50,41,4,4,10,1,32,1,4,0,0,1,4
4,5,9,3,1,2,3,62,3,23,49,106,145,116,238,58,23,4,12,8,1,21,1,1,0,0,1,2
9,1,12,1,0,1,1,27,2,12,17,67,75,277,285,88,44,22,13,13,0,28,3,0,0,0,2,0
5,5,3,4,0,0,2,16,2,4,4,32,53,88,371,165,92,38,27,22,7,48,11,0,0,0,1,0
8,3,5,0,0,2,0,11,1,6,4,17,14,63,196,253,166,65,48,30,15,74,11,1,2,1,3,1
5,2,4,0,0,0,1,5,1,0,1,7,4,17,77,99,224,95,84,53,13,72,17,3,0,0,1,0
3,2,3,0,1,3,0,3,3,2,1,7,6,15,56,68,159,235,134,101,38,137,13,3,2,0,3,2
4,4,3,3,0,1,1,5,0,0,0,0,3,5,24,27,71,76,136,142,67,140,9,2,0,0,0,0
0,0,2,1,0,0,0,6,0,2,0,1,2,3,13,18,34,34,64,205,145,245,27,2,0,0,1,1
5,1,3,1,0,2,0,3,0,0,0,4,0,5,9,6,17,15,25,139,269,447,36,11,1,0,0,1
4,5,6,0,2,1,0,5,2,3,1,3,2,2,2,5,6,10,8,20,55,697,114,16,13,8,2,8
8,1,12,2,1,0,0,4,0,0,1,1,0,1,8,5,0,1,4,10,33,457,316,76,18,18,8,15
10,9,7,4,0,0,1,4,1,0,1,0,0,0,4,5,7,5,2,14,2,368,175,226,87,23,32,13
19,19,14,13,1,2,0,4,1,1,1,1,0,0,3,3,5,0,5,10,6,278,97,146,205,76,54,36
35,32,23,11,3,5,3,16,0,2,4,0,0,0,5,5,3,2,2,2,9,159,100,115,109,109,78,70
53,78,77,17,5,3,2,16,0,0,0,1,1,1,10,6,6,1,4,10,6,139,83,68,95,54,142,122
88,93,110,16,2,3,0,21,1,1,0,2,1,1,6,4,11,0,1,7,8,140,75,51,89,38,109,122
