238,1,1,52,50,1,0,0,0,0,0,0,19,0,38,3,13,24,77,40,97,0,0,0,158,137,12,39
305,4,9,145,55,0,0,0,0,0,0,0,9,0,30,0,3,13,59,21,49,0,0,0,81,142,17,58
268,3,6,206,110,0,0,0,0,0,0,0,12,0,35,1,8,8,71,19,35,0,0,0,73,108,6,31
127,10,26,223,194,2,0,0,0,0,0,2,14,1,14,16,10,30,21,21,46,0,0,0,77,118,11,37
186,1,5,253,289,3,0,0,0,0,0,0,15,0,34,1,7,8,25,14,34,0,0,0,51,53,11,10
187,0,2,155,406,15,0,0,0,0,0,0,12,0,56,3,9,4,19,6,29,0,0,0,32,48,5,12
152,0,4,67,447,27,110,0,0,0,0,0,13,0,33,3,4,2,24,3,37,0,0,0,24,35,3,12
154,8,8,63,280,31,4,0,1,0,0,56,90,0,68,8,7,13,7,9,29,0,0,0,96,30,3,35
224,0,0,25,314,14,0,0,0,0,0,90,113,0,110,8,9,41,15,1,9,0,0,0,16,6,0,5
181,1,0,17,116,1,1,0,0,0,0,63,337,0,136,5,28,23,25,4,22,0,0,0,22,13,1,4
95,0,1,26,40,1,0,0,0,0,0,49,400,0,226,28,37,35,29,6,15,0,0,0,3,4,0,5
67,0,1,13,40,0,0,0,0,0,0,25,392,0,222,22,76,50,31,12,21,0,0,0,6,13,3,6
21,0,1,8,33,0,0,0,0,0,0,6,304,0,251,16,71,40,57,7,32,0,0,0,7,4,1,4
15,0,0,0,6,0,0,0,0,0,0,1,154,67,385,29,164,71,48,10,31,0,0,0,8,8,2,1
13,0,0,3,13,0,0,0,0,0,0,1,101,0,324,31,231,111,69,33,50,0,0,0,10,4,0,6
18,0,0,1,9,1,0,0,0,0,0,0,44,0,231,29,302,149,106,37,58,0,0,0,7,5,2,1
10,0,0,2,3,0,0,0,0,0,0,1,38,0,110,16,316,176,135,75,107,0,0,0,8,2,1,0
5,0,0,2,4,0,0,0,0,0,0,0,18,0,67,14,221,229,161,114,147,0,0,0,8,4,3,3
3,0,0,0,4,0,0,0,0,0,0,0,11,0,37,11,146,160,228,175,207,0,0,0,12,3,0,3
7,0,0,2,3,0,0,0,0,0,0,0,4,0,27,2,62,96,115,250,412,0,0,0,18,2,0,0
9,0,0,0,2,0,0,0,0,0,0,0,5,0,14,4,18,55,65,151,645,0,0,0,21,3,4,4
16,2,1,0,24,5,0,0,0,0,0,3,8,1,12,2,8,14,10,77,503,0,0,0,194,78,3,39
9,0,1,3,3,0,0,0,0,0,0,0,2,0,6,0,6,8,13,83,443,0,0,0,286,111,1,25
6,2,1,2,3,0,0,0,0,0,0,0,3,0,6,1,4,5,12,36,334,0,0,0,402,160,6,17
20,3,0,5,7,0,0,0,0,0,0,0,1,0,14,0,6,7,30,41,286,0,0,0,361,194,12,13
38,0,2,12,4,0,0,0,0,0,0,0,2,0,18,1,5,7,56,38,189,0,0,0,314,266,12,36
32,2,4,12,9,0,0,0,0,0,0,0,6,0,17,6,16,27,37,23,66,0,0,0,156,174,26,69
14,3,9,8,9,0,0,0,0,0,0,0,1,0,6,0,3,9,18,13,52,0,0,0,73,124,16,97
