32,208,53,71,34,1,14,19,8,7,8,5,15,6,9,16,8,10,22,0,58,78,318
0,344,175,127,108,0,37,25,18,5,7,3,3,9,4,16,15,16,21,0,10,8,49
0,333,181,129,140,1,59,26,13,4,8,4,2,4,4,6,12,14,8,0,4,8,40
2,144,144,246,232,2,82,41,11,5,7,5,7,4,1,3,5,5,11,0,2,1,40
0,83,50,115,513,2,109,49,17,3,3,2,5,7,1,3,3,8,4,2,2,0,19
1,27,24,45,258,35,371,99,39,12,25,9,3,5,5,12,6,5,2,1,1,4,11
0,29,16,17,104,3,355,271,80,18,15,24,16,6,1,9,10,13,4,0,1,1,7
0,16,9,27,41,0,216,297,216,45,33,25,11,12,2,15,16,10,1,0,0,2,6
0,12,7,7,26,0,69,173,310,131,98,40,13,27,5,25,17,15,10,0,5,1,9
0,17,4,3,15,0,44,120,158,134,183,72,34,71,35,25,25,32,9,0,5,3,11
0,14,0,7,13,0,36,88,140,108,221,102,70,61,28,34,32,30,6,0,2,1,7
0,7,0,7,4,0,13,44,48,52,146,317,86,104,41,55,32,30,6,0,3,2,3
0,8,2,9,1,0,8,25,36,32,142,123,156,145,75,102,56,48,18,0,5,6,3
0,6,0,5,7,0,1,23,18,10,61,92,110,235,109,136,72,72,25,0,4,5,9
0,5,1,2,0,0,6,7,12,8,31,53,74,115,165,215,157,96,31,0,8,5,9
0,4,0,2,1,0,4,9,5,8,21,27,22,67,112,318,187,123,53,0,11,12,14
0,3,0,2,3,0,0,9,5,2,13,23,21,35,56,202,294,219,81,0,15,7,10
0,3,0,2,2,0,3,7,3,3,7,9,9,22,22,125,187,332,203,1,36,9,15
0,3,2,1,1,0,1,4,1,2,3,8,9,9,4,46,52,209,505,0,99,20,21
1,7,4,0,3,6,1,8,5,4,7,5,13,8,10,17,28,83,287,9,366,67,61
0,7,3,4,5,0,2,0,6,2,0,9,2,5,0,5,12,115,131,2,381,126,183
0,17,1,5,3,0,2,3,2,0,2,2,3,2,1,12,14,77,98,0,232,220,304
1,29,8,15,4,0,5,8,3,1,1,1,2,4,4,4,10,45,48,1,118,115,573
