259,58,33,42,34,41,33,134,5,9,11,20,8,7,13,6,5,4,2,11,17,14,50,26,32,35,40,51
139,150,167,57,44,41,24,77,3,4,2,14,19,4,12,6,5,8,3,3,7,24,30,32,13,24,29,59
126,68,146,109,76,91,51,147,1,3,3,10,17,0,9,2,2,1,0,4,8,10,22,11,14,19,28,22
16,5,3,19,21,24,11,13,2,1,2,1,1,1,1,0,0,0,0,0,0,4,2,4,1,4,2,2
89,14,34,106,177,165,83,198,6,5,6,6,7,2,7,3,2,0,2,3,5,5,19,10,8,13,5,20
83,4,9,45,108,214,166,281,16,6,6,9,5,2,8,2,1,2,0,3,4,5,4,5,2,2,4,4
40,3,2,16,24,87,312,414,23,11,5,11,7,3,9,1,0,1,3,2,3,6,1,4,2,4,5,1
38,3,4,3,8,34,86,496,165,30,24,22,7,16,7,8,1,6,2,3,4,10,2,6,3,3,3,6
25,0,0,9,3,6,19,400,242,96,71,37,11,19,10,8,4,1,4,5,11,1,8,2,1,3,0,4
17,1,3,4,2,11,17,186,216,134,184,112,27,21,22,11,6,1,1,1,3,3,5,4,2,1,2,3
12,0,0,1,0,4,10,115,78,92,230,236,78,41,37,18,7,3,3,4,5,5,6,3,2,4,4,2
10,1,3,1,2,5,4,62,21,42,157,301,138,73,75,32,14,6,2,10,10,1,10,5,2,5,4,4
9,2,1,4,0,4,5,43,14,17,98,196,244,73,175,30,21,11,12,9,9,2,6,4,2,4,2,3
3,0,0,2,4,0,2,23,13,17,46,85,174,290,201,53,18,23,11,12,5,3,9,1,2,1,2,0
7,0,0,1,2,2,0,12,9,6,13,69,106,83,346,112,57,67,17,28,18,4,20,11,5,2,2,1
7,1,1,0,0,0,1,15,2,6,7,28,43,79,229,182,133,99,41,28,36,13,26,7,4,7,2,3
4,1,1,0,0,0,0,8,4,0,4,13,24,28,117,104,233,199,66,69,63,4,43,6,4,2,3,0
3,1,0,0,1,0,1,6,3,2,2,7,19,19,71,58,113,314,116,89,100,4,42,9,8,7,2,3
2,1,0,2,0,1,0,7,0,2,3,3,12,12,44,25,60,178,156,186,192,7,84,12,6,0,2,3
0,0,0,1,0,0,0,8,1,0,0,4,6,3,21,15,33,81,71,214,354,11,147,16,5,3,3,3
4,1,0,0,1,1,2,3,0,0,0,5,0,7,7,6,10,23,28,119,509,4,217,41,3,6,2,1
5,2,1,3,1,1,1,2,2,3,2,3,2,3,3,5,4,18,18,40,239,60,440,82,28,15,3,14
11,0,2,1,0,1,1,5,0,0,1,6,2,2,5,2,0,6,2,45,148,11,507,150,35,37,12,8
13,1,0,2,1,0,1,3,2,0,0,0,2,0,8,0,3,5,6,26,73,3,289,286,197,35,31,13
23,2,5,3,1,2,11,5,0,0,1,3,2,0,3,0,2,3,3,23,27,3,178,141,339,149,37,34
43,14,4,7,2,7,5,22,0,2,3,0,2,3,5,2,2,5,2,5,28,5,169,174,161,180,84,64
75,29,19,8,9,5,2,24,1,0,0,2,6,0,6,1,5,2,0,10,15,8,145,84,110,96,127,71
121,38,25,25,2,10,2,32,0,1,0,2,7,0,4,2,4,0,1,12,23,12,148,71,118,96,121,123
