54,3,4,16,82,26,12,1,3,4,7,1,0,0,5,10,13,10,11,17,15,15,62,3,10,16,11,14,14,6,15,11,20,16,5,35,14
25,11,9,16,121,24,1,0,0,1,0,1,1,1,5,12,10,9,11,18,3,6,131,3,15,7,11,8,6,9,12,8,13,6,2,38,7
3,0,21,163,95,65,35,2,0,1,2,1,2,2,10,15,10,8,7,10,3,0,12,4,2,1,0,1,1,15,10,11,25,15,5,2,2
4,1,7,25,181,86,18,3,3,1,8,1,1,0,6,17,14,12,10,13,8,11,7,9,6,1,0,0,4,7,19,21,33,13,4,5,2
2,5,8,21,164,81,9,4,2,0,2,6,0,0,1,33,20,21,18,9,8,12,9,2,6,0,0,0,3,8,11,17,41,14,7,15,2
9,0,8,19,168,117,14,9,2,0,6,1,2,0,4,20,13,19,17,12,15,6,6,6,5,1,0,0,5,3,11,18,21,7,3,14,0
5,0,5,43,83,225,54,14,3,3,4,2,2,3,6,16,9,9,9,10,6,1,1,1,2,1,0,0,3,1,14,2,11,8,1,4,0
1,0,4,55,43,105,174,75,7,0,2,2,1,2,18,9,5,5,6,1,2,1,1,0,0,0,0,0,2,3,2,2,3,2,1,27,0
2,0,2,75,47,81,167,35,21,12,4,2,1,6,22,29,12,8,11,5,0,4,0,1,0,0,0,0,0,1,2,1,3,2,2,2,1
2,0,7,76,48,64,110,39,15,16,5,2,6,18,44,34,10,5,22,13,10,1,0,1,0,1,0,0,1,0,2,3,2,0,0,4,0
3,0,9,96,61,75,98,31,3,5,5,8,4,8,72,36,11,7,6,9,5,0,0,1,0,0,0,0,0,1,1,0,1,3,0,2,0
3,0,3,55,53,61,80,31,5,11,2,11,12,20,95,33,22,13,11,14,6,1,3,0,0,0,0,0,0,0,1,1,9,2,0,3,0
3,0,9,56,49,48,77,20,2,4,4,9,11,19,125,62,27,8,10,4,4,0,0,0,0,0,1,0,1,0,1,1,2,1,3,0,0
3,0,0,42,17,23,65,9,2,4,3,2,5,28,179,82,44,20,7,2,3,2,2,0,0,1,0,0,0,2,0,2,4,2,3,2,1
3,0,0,24,52,27,8,3,1,4,3,11,3,8,74,152,62,33,24,21,14,6,6,1,3,0,0,0,4,1,1,1,6,2,0,3,0
1,0,5,5,10,10,14,2,10,0,0,1,0,0,10,62,215,42,70,16,44,5,6,1,1,0,0,0,3,4,2,4,5,6,4,3,0
3,0,1,3,3,6,5,0,0,1,0,0,2,1,26,72,162,62,35,29,42,5,9,3,9,1,0,0,4,2,2,2,4,4,1,5,0
3,0,3,6,3,4,6,4,0,0,1,0,2,0,11,38,84,106,85,43,87,19,8,3,2,0,0,1,8,8,3,1,4,7,2,9,0
3,0,2,4,5,6,3,0,0,1,3,0,1,0,6,34,74,67,94,41,103,27,15,8,17,1,0,0,3,9,6,5,3,6,2,12,0
1,0,2,5,5,6,2,0,2,0,0,0,2,0,4,17,60,37,42,47,254,20,10,11,8,0,0,1,5,3,3,1,4,2,3,3,1
4,0,4,3,2,7,2,0,0,0,0,0,1,1,3,11,41,30,47,70,209,34,25,14,11,1,1,0,3,7,4,3,5,2,3,13,0
1,0,8,4,5,2,3,0,2,0,0,0,1,0,1,4,21,12,13,29,336,33,18,11,12,0,0,0,4,11,4,9,4,5,1,7,0
0,0,10,8,8,4,3,0,1,0,0,0,0,0,3,13,14,26,31,38,90,164,64,20,15,5,1,0,2,8,8,10,8,2,1,4,0
2,0,3,7,15,7,5,1,1,0,0,1,1,0,6,8,7,17,17,36,41,159,121,24,14,2,1,0,1,10,19,10,21,2,0,0,2
1,2,5,8,15,16,6,1,0,0,1,1,0,1,3,13,7,15,23,28,45,139,88,15,28,6,2,4,2,15,18,20,12,9,4,6,2
10,0,4,5,17,7,13,0,0,1,1,1,2,0,2,7,13,12,18,18,8,20,24,23,89,29,4,4,43,25,58,31,40,13,6,9,4
35,0,3,5,21,9,4,0,0,0,0,0,0,0,1,5,8,3,7,4,6,8,11,10,26,42,43,100,32,23,21,21,26,6,2,61,18
8,0,0,13,11,15,5,1,0,1,1,1,0,0,0,5,3,9,7,5,5,4,11,26,27,30,5,47,184,47,24,24,14,8,4,12,4
8,2,4,8,17,10,6,1,0,0,0,1,0,0,0,7,9,6,11,15,9,18,17,29,49,10,10,9,80,58,56,45,28,9,6,21,2
13,4,6,11,35,12,5,0,2,0,2,0,1,0,2,5,9,7,7,13,18,18,22,27,29,3,2,3,20,52,93,67,41,9,8,14,1
8,2,3,5,25,18,4,0,0,1,1,0,0,0,3,5,12,4,19,23,12,62,59,19,22,5,4,7,17,42,65,47,37,7,8,7,8
11,3,11,14,33,21,10,2,0,0,1,0,0,0,0,5,8,3,11,21,11,62,47,18,21,6,6,5,7,27,54,61,51,13,7,5,6
7,1,6,20,68,23,5,1,1,1,2,0,1,0,2,13,14,4,10,6,10,11,18,17,8,1,3,0,11,29,75,64,83,16,17,13,0
2,0,11,34,55,26,7,3,1,0,2,0,1,0,5,10,10,6,8,12,22,12,8,7,4,2,2,0,4,24,75,65,89,34,13,6,1
4,0,4,22,29,24,4,2,0,0,1,0,1,0,0,2,8,5,2,4,10,4,6,3,3,1,1,0,9,14,41,38,116,130,42,30,1
39,2,4,5,39,39,11,2,2,4,2,1,0,0,7,16,16,7,12,13,8,8,9,22,21,13,9,30,16,11,16,8,24,7,6,107,25
43,6,3,11,54,30,9,2,2,3,2,2,0,1,8,18,14,10,9,14,20,10,13,19,21,12,15,26,10,12,15,14,26,3,5,70,29
