72,46,40,204,3,6,9,160,1,2,15,5,10,4,88,0,3,3,13,6,30,0,42,13,5,28,180,12
39,60,116,349,2,5,16,125,1,0,7,5,11,2,48,0,3,0,5,0,10,0,17,7,3,11,153,5
51,35,75,356,2,12,33,193,5,0,9,3,7,1,65,0,2,2,7,0,4,0,14,4,0,7,111,2
3,7,6,33,3,7,2,19,5,0,0,1,6,2,4,0,2,1,0,2,1,0,3,1,1,2,4,3
21,15,23,420,14,30,44,261,7,0,18,6,9,2,36,0,1,1,2,0,3,0,16,3,1,9,57,1
33,16,15,194,27,51,116,405,19,6,16,4,5,1,26,0,2,0,1,0,4,0,6,14,3,8,26,2
16,10,2,125,15,38,170,524,11,5,10,9,3,5,12,0,0,0,2,2,1,0,18,4,1,5,10,2
27,16,15,11,12,20,78,494,109,53,44,38,6,15,10,3,4,3,1,6,0,0,6,0,5,4,7,13
8,0,4,12,0,0,4,453,212,51,145,33,6,18,33,1,2,1,0,1,2,0,5,1,0,1,7,0
9,1,4,10,0,1,6,352,94,102,258,57,20,30,32,0,2,0,4,1,0,0,5,1,3,3,4,1
4,1,0,7,0,2,3,148,34,43,402,136,80,48,71,5,0,1,2,1,1,0,5,1,0,0,4,1
9,1,0,9,1,0,0,130,16,22,251,260,87,80,96,8,5,5,3,3,0,0,4,0,1,3,6,0
5,0,0,11,2,1,1,94,21,8,178,179,166,101,170,12,3,6,5,9,4,0,11,2,2,5,4,0
2,0,0,4,0,0,2,47,8,75,98,110,107,269,194,19,9,16,16,3,1,0,7,4,1,1,7,0
2,0,0,9,0,0,0,42,5,4,65,112,69,151,388,31,27,33,7,11,5,0,19,5,4,3,8,0
1,0,0,16,0,0,0,39,3,3,37,59,47,103,402,63,47,88,23,17,10,0,16,7,5,10,4,0
4,0,0,8,0,0,0,20,1,5,16,21,27,66,379,39,75,164,56,33,31,0,24,9,6,7,9,0
5,0,0,9,0,0,0,23,2,0,10,27,20,36,252,29,55,234,84,92,37,0,35,15,8,22,5,0
3,1,0,3,0,0,0,18,2,0,3,6,13,13,233,21,37,161,175,121,49,0,59,23,7,29,23,0
4,0,0,7,0,0,2,12,2,0,3,6,5,5,133,7,15,105,141,176,116,0,119,63,17,34,28,0
2,0,0,5,0,0,1,20,1,1,11,8,4,10,61,4,5,23,52,174,179,0,188,98,59,66,27,1
19,8,0,9,0,8,1,16,5,6,21,8,5,4,11,4,5,16,14,93,108,0,406,60,76,41,12,44
10,6,0,12,0,2,0,19,0,1,9,0,2,2,26,0,1,4,15,23,96,0,423,158,79,76,31,5
13,22,0,22,0,6,2,17,1,0,3,1,1,1,18,1,3,0,4,13,52,0,293,156,125,170,75,1
31,14,1,54,0,1,0,32,0,0,1,2,7,2,28,1,6,1,11,13,42,0,226,91,64,162,202,8
24,21,3,88,1,2,0,42,1,0,3,1,2,3,45,2,2,2,20,5,45,0,143,65,19,113,339,9
57,63,9,78,3,6,3,31,3,5,6,8,13,10,48,0,4,1,14,12,25,0,51,31,23,74,277,27
110,159,6,89,4,4,9,46,5,0,6,8,13,4,40,0,4,6,10,6,18,0,41,18,21,63,218,92
