44,41,66,82,22,32,35,0,14,6,5,8,7,8,5,2,6,2,22,20,10,4,52,74,31,34,105,90
64,99,148,128,41,31,43,0,10,14,6,5,6,5,1,3,4,0,23,8,10,1,35,72,29,20,101,93
52,76,160,197,44,53,64,0,16,6,11,6,9,6,3,6,6,2,13,9,9,2,22,67,17,20,56,68
35,81,148,133,119,63,66,1,15,13,10,7,13,7,7,7,12,8,13,8,14,4,17,47,20,54,41,37
36,36,98,168,78,94,115,7,18,9,11,8,10,10,5,5,2,1,8,9,9,2,18,35,11,10,36,44
41,24,62,115,109,184,186,31,54,24,14,10,4,13,4,4,1,2,13,1,4,3,13,18,17,13,19,17
25,10,29,64,86,113,429,30,59,31,11,6,2,8,6,2,4,1,5,3,7,2,6,21,6,2,10,22
37,17,15,21,32,60,260,63,201,81,36,20,15,22,11,15,6,3,11,6,7,3,10,2,7,11,14,14
17,8,13,33,13,23,111,18,302,186,86,32,31,22,7,32,7,3,18,7,7,0,5,3,2,2,7,5
15,13,9,18,20,17,55,5,257,141,109,105,61,26,27,20,12,9,19,12,4,2,9,8,2,1,8,16
10,16,13,17,15,12,27,1,70,118,170,120,141,57,82,19,12,11,28,22,6,2,7,7,0,1,6,10
3,13,15,14,9,9,29,2,44,53,122,219,143,100,60,24,23,17,28,15,13,2,6,10,5,1,11,10
6,10,24,23,2,11,14,1,26,40,89,117,129,88,75,31,36,16,63,22,7,3,23,27,3,1,16,11
4,3,7,5,3,6,26,3,12,27,48,124,148,164,140,67,43,24,54,26,15,0,11,10,1,5,14,10
4,5,9,12,1,5,6,0,11,21,31,64,77,100,155,117,107,33,94,43,29,1,22,16,4,5,18,10
3,2,12,4,5,5,7,1,10,24,23,30,43,62,113,113,145,64,140,65,28,5,28,25,7,4,21,11
3,5,10,8,1,4,3,0,6,2,13,16,20,26,55,78,151,86,151,54,57,3,28,36,0,2,21,7
4,6,3,5,2,0,2,1,5,6,16,10,12,26,33,46,127,149,240,111,92,3,26,46,4,4,12,9
4,4,6,4,3,0,1,1,2,2,1,4,4,15,12,26,54,58,258,76,82,4,47,47,3,3,20,12
2,2,3,7,2,3,3,0,1,2,2,5,6,4,9,9,35,39,261,195,200,3,73,88,5,7,27,7
4,4,2,2,2,0,3,0,2,3,5,3,6,11,8,11,14,31,158,160,318,4,104,89,18,8,21,9
9,8,2,4,3,4,6,2,13,5,6,3,8,4,9,8,12,26,28,78,243,9,299,102,55,23,24,7
6,6,4,3,1,2,6,2,2,1,4,0,1,2,0,2,5,5,19,82,128,45,304,195,66,34,55,20
7,3,9,4,1,1,1,0,3,1,0,1,0,14,2,2,5,4,9,32,91,1,191,322,142,65,60,29
11,12,13,8,2,4,3,1,3,1,1,2,1,3,0,4,6,2,17,39,45,3,103,281,130,99,152,54
13,4,26,7,9,5,7,0,2,0,4,1,0,2,0,1,4,0,12,13,18,2,73,201,79,65,153,66
31,32,53,15,13,12,6,2,4,8,4,6,3,5,5,6,8,5,18,17,31,4,40,98,92,126,220,136
48,93,55,13,21,13,15,1,5,6,8,3,7,1,2,5,2,3,8,13,19,0,30,82,55,78,157,257
