15,3,11,3,35,29,21,0,1,4,0,2,1,2,1,1,1,3,0,1,12,0,17,53,53,29,30,33
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,3,15,7,143,84,108,0,4,2,4,0,0,1,0,1,0,0,0,0,4,0,6,25,18,11,11,8
12,11,31,7,152,266,320,0,25,13,4,1,2,0,1,3,1,2,0,0,8,0,12,41,31,20,12,25
8,7,18,1,99,203,493,0,28,14,3,11,0,2,3,1,0,4,3,2,13,0,5,29,20,5,9,19
38,12,12,8,22,89,384,0,262,32,14,18,4,30,10,9,7,7,1,2,3,0,10,5,5,6,2,8
35,8,2,3,11,39,286,0,312,73,35,20,1,23,1,7,8,21,3,1,4,0,11,51,32,2,9,2
37,10,2,2,11,67,186,0,290,106,58,36,5,27,0,10,1,22,2,3,13,0,9,38,47,9,5,4
19,0,2,2,16,42,126,0,84,97,173,58,92,55,20,13,5,29,1,4,20,0,22,63,36,6,8,7
19,2,4,1,19,35,95,0,59,65,96,113,84,118,20,54,10,40,7,9,19,0,15,50,40,13,10,3
3,0,1,0,4,5,22,0,12,12,15,25,27,45,6,25,6,12,4,2,12,0,6,28,15,2,2,0
16,0,2,0,15,11,48,0,10,26,86,25,62,216,100,107,45,52,21,17,41,0,14,46,28,5,5,2
5,0,0,1,16,18,40,0,12,20,19,20,36,117,56,136,88,145,28,22,66,0,39,47,46,14,4,5
6,0,1,0,13,16,39,0,4,5,6,4,14,67,60,127,134,169,33,33,89,0,49,64,48,5,13,1
5,0,1,0,13,3,14,0,5,1,1,3,3,28,20,43,131,157,40,38,85,0,36,60,31,2,7,3
5,1,1,0,8,14,10,0,6,3,2,5,4,19,9,43,134,269,69,86,140,0,76,59,19,8,7,3
3,0,1,0,2,2,6,0,3,0,0,0,3,4,2,20,46,147,81,77,136,0,76,69,18,2,1,1
1,1,0,0,4,5,5,0,1,1,1,1,2,1,0,7,26,112,92,175,259,0,179,80,40,3,3,1
5,0,0,1,1,4,7,0,1,0,0,3,1,8,1,9,5,63,27,125,314,0,305,72,39,7,2,0
10,1,3,6,4,15,8,0,10,5,4,7,5,6,3,6,5,27,7,30,223,0,546,25,31,9,2,2
2,4,1,0,2,4,10,0,4,4,1,0,0,0,1,0,3,5,45,4,141,0,549,118,74,9,7,12
9,6,4,1,9,0,4,0,1,5,0,0,0,0,0,2,1,2,0,12,88,0,426,191,148,37,13,41
7,5,6,1,7,9,7,0,0,0,0,0,0,1,1,2,2,6,2,4,81,0,258,193,260,70,35,43
2,3,1,0,8,8,8,0,0,0,0,1,0,1,0,1,0,0,0,0,32,0,67,80,140,46,36,17
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
