91,165,57,81,24,53,60,5,38,38,12,4,9,4,16,13,14,3,16,24,9,1,54,33,29,30,63,54
40,201,140,157,30,62,38,6,10,20,7,1,11,4,4,2,3,0,5,6,5,0,20,13,25,19,45,28
5,13,11,30,4,9,10,0,3,4,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,1,4,0
43,85,148,166,101,104,82,2,33,13,8,8,14,5,12,9,5,3,6,7,5,0,19,8,12,56,30,16
33,55,63,185,84,216,160,5,50,30,16,6,8,3,12,3,1,0,1,1,5,0,10,6,7,9,17,14
18,34,30,113,63,235,285,3,94,28,14,8,8,3,5,2,3,0,2,2,3,0,12,5,7,9,9,5
23,12,12,28,19,134,577,5,94,19,10,4,3,2,3,1,2,1,1,1,4,0,5,5,16,5,1,13
39,19,15,11,13,37,386,11,269,41,45,20,11,14,7,12,2,3,7,4,1,0,8,1,3,2,7,12
4,16,5,12,4,25,106,2,428,174,102,15,12,52,14,4,3,4,2,1,3,0,3,5,2,0,1,1
10,13,1,9,0,8,53,0,338,168,214,44,35,36,19,12,4,4,7,2,1,0,3,8,4,0,4,3
5,3,2,8,6,9,22,1,71,151,301,130,138,48,40,27,4,2,5,14,6,0,1,0,0,2,1,3
8,5,3,5,1,10,24,0,53,73,209,196,161,79,76,37,11,8,10,3,5,0,4,0,5,5,5,4
3,3,6,5,0,13,16,0,49,50,176,92,225,104,96,61,18,8,16,18,13,0,7,5,2,5,7,2
4,7,2,0,0,4,7,0,20,24,59,34,170,319,149,107,28,13,32,5,3,0,5,1,2,0,4,1
7,2,2,6,1,2,6,0,11,23,51,36,114,103,280,137,84,24,52,13,13,0,17,4,3,2,5,2
5,1,0,1,1,5,7,3,10,22,37,12,58,61,236,183,156,34,84,28,23,0,14,7,3,0,7,2
5,3,2,5,1,2,3,0,4,6,13,10,38,50,121,142,226,54,178,47,34,2,33,5,4,1,7,4
3,4,1,1,1,3,1,0,7,8,8,1,22,20,74,89,197,73,290,69,80,0,31,4,1,2,9,1
4,2,1,3,0,2,2,0,5,1,6,1,13,11,50,63,111,49,320,163,110,0,61,9,4,1,6,2
2,1,1,4,0,1,5,0,0,6,5,0,5,6,14,27,46,24,225,220,268,0,107,14,8,3,8,0
2,0,0,1,1,0,5,0,4,2,8,3,4,9,11,16,21,5,106,126,448,1,167,29,12,6,9,4
10,3,1,5,2,7,9,0,12,6,2,3,7,4,14,4,4,3,21,33,307,3,437,46,22,15,14,6
51,7,2,1,0,3,8,1,2,5,2,2,0,2,2,1,2,1,6,45,122,0,425,191,72,16,21,10
14,8,4,6,1,1,1,0,4,2,1,0,1,2,1,3,3,0,7,13,90,0,228,304,171,66,55,14
16,23,5,10,3,8,7,0,2,6,2,1,1,3,3,2,6,1,12,15,40,0,204,194,187,107,110,32
34,42,13,21,3,12,6,0,6,6,4,1,3,2,7,3,4,0,7,14,18,0,129,130,208,96,188,43
55,66,44,25,8,9,8,0,7,3,4,2,8,5,14,5,4,1,17,14,20,1,38,89,70,99,264,120
61,156,38,33,8,19,14,0,4,3,1,3,5,4,8,7,6,2,3,11,16,0,30,52,55,59,160,242
