39,82,376,99,13,29,44,66,27,10,1,6,6,1,6,6,7,3,16,9,5,36,12,22,10,10,27,32
21,98,430,169,19,20,32,50,22,9,0,7,4,0,0,2,1,0,10,3,4,22,7,8,5,9,11,37
19,60,397,206,9,38,70,73,37,7,0,1,1,2,2,2,5,0,7,1,1,17,2,5,3,10,10,15
20,43,287,125,66,65,54,46,23,9,8,2,8,6,5,7,8,7,6,9,5,13,7,10,7,7,8,21
23,40,228,260,28,87,100,109,29,9,0,8,12,1,7,1,0,1,7,3,3,18,3,2,1,3,6,11
19,18,83,159,77,122,119,259,53,22,4,3,4,3,9,4,1,0,8,1,0,7,6,2,2,12,1,2
8,13,55,75,42,73,225,365,48,21,0,13,2,1,1,0,5,2,4,1,1,25,2,2,10,1,1,4
35,21,23,13,42,49,123,362,91,61,29,16,11,10,14,14,3,11,6,3,2,26,4,4,5,8,7,7
7,9,27,27,7,17,56,439,152,129,15,31,22,10,9,6,4,2,12,3,0,7,1,2,0,2,3,1
7,21,46,15,7,12,30,288,147,189,29,78,48,13,18,11,10,1,7,4,0,9,1,0,0,0,7,2
7,18,41,15,2,17,19,105,104,142,70,113,151,22,82,17,11,4,12,3,3,34,2,2,0,2,1,1
7,9,47,15,1,6,18,108,91,84,47,131,217,43,62,22,15,7,29,5,3,18,2,1,2,1,6,3
7,19,113,25,0,8,17,62,72,57,39,86,192,53,90,26,28,11,43,12,5,28,4,1,1,0,1,0
5,12,44,5,2,4,6,55,116,50,20,54,150,122,119,57,64,16,50,8,4,27,2,1,1,1,4,1
7,17,51,12,1,5,10,28,46,38,15,41,119,63,207,81,81,24,76,16,3,42,8,5,0,0,2,2
1,14,67,8,0,4,6,23,60,21,12,28,71,43,136,116,106,67,109,29,15,47,4,3,1,2,4,3
5,19,122,14,1,5,7,13,33,18,6,16,37,23,74,76,132,88,176,41,21,56,6,2,0,1,5,3
11,6,42,9,1,2,2,18,21,11,3,16,25,23,79,46,120,120,224,71,47,76,8,8,2,1,7,1
2,12,113,6,0,5,6,17,26,4,2,4,7,16,30,34,69,50,314,72,42,132,9,14,1,2,11,0
5,8,52,7,2,3,5,7,20,3,1,6,5,3,16,18,45,31,271,160,86,180,20,26,3,4,9,4
9,5,13,2,0,2,6,14,22,6,4,7,6,4,11,22,17,24,132,127,157,343,25,21,8,5,4,4
12,8,4,5,3,2,3,10,7,6,8,2,5,1,6,3,6,17,13,28,48,634,83,28,21,13,12,12
19,4,14,8,1,4,6,9,5,10,1,1,0,3,1,4,2,6,18,22,37,432,171,105,32,25,47,13
18,8,27,8,3,4,6,8,8,6,1,1,3,3,2,2,19,5,9,17,36,325,79,168,100,67,42,25
24,29,84,12,5,11,10,17,8,5,0,2,3,2,1,5,7,3,19,19,15,213,64,121,94,85,79,63
30,55,239,32,11,13,13,23,18,3,2,1,3,2,3,1,7,1,16,5,5,114,39,71,47,64,102,80
18,23,57,11,9,5,4,8,5,3,3,4,2,1,2,0,4,2,3,7,0,28,9,24,29,33,77,65
47,57,102,24,15,10,13,21,8,6,2,3,2,0,1,1,4,6,8,4,6,40,23,38,22,53,66,100
