79,37,55,31,47,61,57,2,8,12,11,13,16,11,6,19,4,14,54,18,12,0,119,56,26,61,85,86
76,96,134,59,79,61,58,2,10,3,3,6,17,4,1,9,3,7,30,10,11,0,73,26,16,36,85,85
61,47,142,84,120,88,71,1,7,14,4,10,22,15,4,10,3,8,50,5,5,0,46,28,9,27,54,65
51,43,86,110,149,71,90,1,13,20,7,8,12,16,9,18,17,14,20,10,11,0,21,19,10,93,37,44
42,27,87,82,169,166,162,6,11,22,6,12,19,11,2,2,2,8,19,7,3,0,35,14,3,23,29,31
18,15,41,53,121,187,164,3,16,37,12,9,14,16,3,6,2,3,8,5,8,0,8,5,4,7,17,17
19,7,21,15,59,172,395,3,42,41,7,6,14,9,3,17,1,16,4,4,4,0,7,7,3,5,10,22
43,12,10,23,42,70,278,4,190,113,43,22,28,18,11,16,7,6,5,7,3,0,8,4,4,6,5,22
17,2,11,5,14,59,98,0,186,244,76,34,84,84,8,12,7,12,17,4,4,0,7,3,1,2,5,4
10,2,7,4,14,38,51,1,184,208,126,103,82,56,18,15,7,16,26,3,3,0,8,3,2,3,4,6
3,1,6,2,10,29,21,0,26,105,157,155,276,58,34,28,5,19,27,21,4,0,3,0,0,2,3,5
3,2,7,1,5,10,14,0,11,55,81,154,214,85,26,52,10,32,31,9,1,0,5,5,2,2,4,3
7,0,6,4,0,20,19,2,14,45,71,114,240,144,28,67,25,52,73,12,7,0,33,2,0,3,4,8
4,0,1,1,2,6,7,0,6,24,19,124,132,208,104,96,30,51,27,18,5,0,5,2,1,3,3,0
0,1,4,1,3,10,5,0,4,19,20,63,99,127,119,160,56,128,92,22,19,0,29,7,4,2,1,5
0,1,5,1,1,9,12,0,1,10,15,34,57,81,93,204,72,179,115,38,18,0,24,4,2,8,12,4
3,1,2,0,2,3,3,0,1,3,8,15,43,40,35,153,114,243,184,57,38,0,28,11,0,3,7,3
4,2,1,0,1,6,3,0,2,8,8,10,7,30,36,95,79,303,214,62,64,0,39,9,1,2,13,1
4,0,3,0,0,3,1,1,1,1,1,4,13,17,10,53,35,232,338,114,73,0,70,15,2,2,6,1
2,0,0,2,1,5,4,0,0,2,4,4,5,3,8,19,15,127,258,182,185,0,117,30,3,9,8,7
1,0,1,2,1,2,2,0,0,2,2,2,4,5,2,12,7,49,127,113,245,0,132,53,12,8,6,0
29,8,1,7,4,17,3,0,11,6,9,6,4,8,13,9,10,16,19,87,222,0,313,69,86,18,16,9
4,2,0,0,1,4,3,0,1,5,1,1,6,2,3,4,2,10,24,44,82,0,424,183,116,28,40,10
6,5,0,1,3,1,2,0,0,3,1,0,2,3,1,6,8,6,13,40,43,0,285,256,187,48,67,13
10,5,6,2,7,8,2,0,1,2,0,1,1,4,1,4,4,11,13,22,32,0,164,141,138,89,97,30
17,14,9,4,12,17,11,0,3,0,1,1,5,0,4,5,0,6,21,24,20,0,188,171,118,146,147,56
38,12,14,10,9,9,8,0,5,1,6,3,8,8,14,8,9,13,31,24,21,0,93,68,73,139,270,106
57,52,17,16,7,13,13,1,2,9,0,5,4,5,8,9,2,9,19,14,18,0,67,51,50,113,197,242
