284,41,49,49,101,54,131,0,0,0,54,8,6,7,14,3,4,9,8,6,31,0,0,39,9,9,14,70
142,137,168,65,77,46,79,0,0,0,45,5,11,3,19,1,18,21,7,12,18,0,0,30,11,10,15,60
115,39,154,72,169,94,159,0,1,0,78,4,7,2,16,0,4,1,1,1,9,0,0,10,1,4,9,50
91,32,84,110,148,124,130,0,1,0,22,6,5,2,9,3,7,4,8,4,21,0,0,18,2,2,8,19
63,16,52,77,230,137,293,0,1,0,42,3,1,4,11,3,0,4,4,1,14,0,0,10,1,4,5,24
58,2,22,27,127,243,442,0,0,0,38,1,4,4,4,1,0,3,2,2,1,0,0,5,0,2,2,10
37,0,10,17,53,102,700,0,0,0,42,11,4,4,3,0,0,1,1,3,2,0,0,3,0,0,1,6
46,5,8,7,23,46,541,0,39,0,181,32,6,13,11,3,4,5,5,5,3,0,0,2,2,1,5,7
48,1,1,11,10,20,346,0,22,0,442,40,8,20,9,3,2,4,1,5,5,0,0,1,0,0,0,1
27,0,5,6,12,21,131,0,39,0,582,92,15,21,22,2,5,6,1,2,4,0,0,4,1,0,1,1
24,1,0,0,10,16,64,0,3,0,486,150,85,69,40,9,7,6,1,2,8,0,0,7,3,3,2,4
18,1,3,1,11,6,40,0,0,0,250,196,149,96,114,14,35,17,7,16,7,0,0,7,3,1,0,8
18,1,1,4,5,4,30,0,0,0,211,110,185,140,202,19,21,14,10,6,11,0,0,3,0,1,0,4
17,0,0,1,1,2,18,0,0,0,173,45,95,248,261,31,39,25,11,12,10,0,0,6,0,0,2,3
6,1,1,1,4,2,5,0,1,0,70,29,52,105,409,76,83,57,27,30,18,0,0,10,0,3,2,8
16,2,0,0,2,1,7,0,1,0,33,14,16,72,312,133,145,96,41,43,31,0,0,20,0,5,0,10
6,2,0,0,1,0,4,0,1,0,22,9,14,29,157,53,234,230,82,65,62,0,0,16,1,3,4,5
6,0,0,0,3,0,6,0,1,0,11,6,9,27,93,21,160,335,101,98,80,0,0,19,1,2,7,14
5,0,0,0,1,0,9,0,0,0,13,3,0,12,56,12,82,227,143,186,221,0,0,17,3,4,3,3
5,0,0,0,2,0,4,0,0,0,6,4,3,3,29,3,41,110,103,229,398,0,0,41,1,5,3,10
6,0,0,1,0,2,6,0,0,0,2,2,1,9,10,5,16,34,25,128,648,0,0,81,9,3,5,7
16,1,3,3,3,10,4,0,0,0,4,6,1,0,5,8,8,16,10,70,435,0,0,272,103,12,2,8
27,5,2,2,1,1,5,0,0,0,6,3,0,8,8,0,1,0,8,46,223,0,0,495,71,34,19,35
40,3,5,6,5,1,6,0,0,0,2,1,1,1,6,0,3,9,7,25,140,0,0,552,65,49,33,40
82,15,5,5,7,6,8,0,0,0,4,1,0,2,6,0,3,1,9,14,64,0,0,323,237,91,49,68
131,15,7,5,22,7,23,0,0,0,13,1,2,3,10,3,2,6,11,6,66,0,0,198,68,163,93,145
72,9,23,7,17,7,7,0,0,0,10,2,2,1,9,1,1,1,6,4,22,0,0,51,23,42,71,93
145,19,25,14,21,8,24,0,0,0,23,1,0,3,13,1,4,4,9,5,31,0,0,72,24,36,59,118
