0,0,0,77,57,3,2,0,0,0,0,0,0,0,16,11,5,55,1,0,7,0,0,3,19,0,0,0,262,3,26,7,2,5,0,0,0
0,0,0,40,58,1,1,0,0,0,0,0,0,0,1,8,1,104,1,0,1,0,0,4,15,0,0,0,306,4,10,1,2,2,1,0,0
0,0,0,125,199,0,2,0,0,0,0,0,0,0,9,14,1,28,2,0,7,0,1,6,31,0,0,0,53,4,46,24,5,4,0,0,0
0,0,0,43,289,1,5,0,0,0,0,0,0,0,11,9,3,21,0,0,1,1,0,2,10,0,0,0,88,1,26,39,6,5,0,0,0
0,0,0,75,210,1,11,0,0,0,0,0,0,0,19,9,0,56,5,0,0,1,0,2,11,0,0,0,14,1,64,57,13,11,1,0,0
0,0,0,75,212,7,11,0,0,0,0,0,0,0,8,19,1,49,2,0,0,0,0,2,9,0,0,0,28,3,57,48,21,9,0,0,0
0,0,0,44,387,32,15,0,0,0,0,0,0,0,2,6,0,7,0,0,2,2,0,0,4,0,0,0,32,0,5,12,4,7,0,0,0
0,0,0,50,371,7,73,0,0,0,0,0,0,0,0,2,0,7,1,0,1,0,0,0,6,0,0,0,34,0,4,4,0,1,0,0,0
0,0,0,61,391,19,16,0,0,0,0,0,0,0,1,5,1,7,0,0,0,0,0,0,5,0,0,0,50,0,0,3,1,1,0,0,0
0,0,0,37,424,9,15,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,1,0,0,0,0,54,0,5,7,0,0,0,0,0
0,0,0,42,443,3,1,0,0,0,0,0,0,0,0,4,0,5,1,0,1,1,0,0,2,0,0,0,51,0,1,3,2,1,0,0,0
0,0,0,41,401,3,21,0,0,0,0,0,0,0,5,2,0,5,0,0,0,0,0,0,1,0,0,0,77,0,0,4,1,0,0,0,0
0,0,0,59,387,5,10,0,0,0,0,0,0,0,17,11,2,7,0,0,0,0,0,0,2,0,0,0,59,0,0,2,0,0,0,0,0
0,0,0,45,312,7,2,0,0,0,0,0,0,0,69,23,9,20,1,0,1,1,0,0,5,0,0,0,59,0,0,7,0,0,0,0,0
0,0,0,23,227,3,0,0,0,0,0,0,0,0,57,100,33,21,3,0,0,8,0,2,5,0,0,0,70,0,3,4,1,1,0,0,0
0,0,0,25,251,1,0,0,0,0,0,0,0,0,2,23,111,30,0,0,11,0,1,0,1,0,0,0,93,1,6,2,3,0,0,0,0
0,0,0,17,221,0,0,0,0,0,0,0,0,0,1,19,113,18,0,0,4,0,1,2,5,0,0,0,145,1,1,0,1,0,0,0,0
0,0,0,7,198,0,0,0,0,0,0,0,0,0,1,5,78,72,0,0,9,2,4,1,4,0,0,0,159,0,0,0,0,0,0,0,0
0,0,0,9,144,0,0,0,0,0,0,0,0,0,0,2,69,22,0,0,24,4,7,4,6,0,0,0,264,0,1,0,0,0,0,0,0
0,0,0,6,116,0,0,0,0,0,0,0,0,0,0,4,14,17,1,0,147,22,6,3,11,0,0,0,209,0,2,3,0,0,0,0,0
0,0,0,3,66,0,0,0,0,0,0,0,0,0,0,5,31,13,0,0,114,28,18,13,17,0,0,0,227,0,2,4,1,0,0,0,0
0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,1,4,66,28,0,72,65,28,5,3,0,0,0,197,0,7,1,1,0,0,0,0
0,0,0,0,455,0,0,0,0,0,0,0,0,0,0,0,1,18,1,0,3,1,7,2,4,0,0,0,68,0,1,0,0,0,0,0,0
0,0,0,0,504,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,1,3,1,0,0,1,44,0,0,0,1,0,0,0,0
0,0,0,0,488,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,2,6,0,0,0,56,1,2,1,0,0,0,0,0
0,0,0,3,90,1,0,0,0,0,0,0,0,0,5,12,5,29,11,1,4,4,2,12,172,0,0,1,105,8,35,46,2,13,0,0,0
0,0,0,5,21,0,0,0,0,0,0,0,0,0,1,3,3,23,0,0,0,1,0,6,29,0,0,0,450,3,13,2,0,1,0,0,0
0,0,0,7,30,0,0,0,0,0,0,0,0,0,2,7,1,17,0,0,8,3,0,6,58,0,0,0,346,11,35,24,3,3,0,0,0
0,0,0,5,73,0,0,0,0,0,0,0,0,0,0,3,1,15,2,0,2,1,3,4,65,0,0,0,274,7,79,22,2,3,0,0,0
0,0,0,3,131,0,1,0,0,0,0,0,0,0,3,5,0,15,4,0,1,1,1,1,16,0,0,0,257,6,64,45,6,1,0,0,0
0,0,0,2,326,0,0,0,0,0,0,0,0,0,0,5,2,15,2,0,0,2,0,1,10,0,0,2,123,5,24,36,1,5,0,0,0
0,0,0,5,281,0,0,0,0,0,0,0,0,0,1,5,2,14,1,1,0,2,0,1,16,0,0,0,125,3,44,49,8,3,0,0,0
0,0,0,11,210,0,2,0,0,0,0,0,0,0,1,11,1,17,3,0,0,2,0,5,12,0,0,1,145,3,60,65,7,5,0,0,0
0,0,0,14,248,1,1,0,0,0,0,0,0,0,2,4,1,3,4,0,0,0,0,1,9,0,0,0,158,2,47,52,8,6,0,0,0
0,0,0,36,84,0,0,0,0,0,0,0,0,0,10,5,0,19,2,0,9,3,1,11,30,0,0,0,40,3,93,93,10,112,0,0,0
0,0,0,60,50,7,12,0,0,0,0,0,0,0,14,21,3,40,0,0,8,0,0,6,40,0,0,1,233,6,30,11,3,16,0,0,0
0,0,0,52,83,9,0,0,0,0,0,0,0,0,11,12,3,55,1,0,6,2,0,3,53,0,0,4,228,9,15,5,1,9,0,0,0
