57,79,92,74,16,44,31,61,21,6,3,29,7,4,5,7,9,1,18,9,4,32,23,35,17,20,60,23
62,136,187,161,34,53,48,77,26,3,4,10,5,0,1,2,1,0,8,3,4,22,13,17,17,18,51,37
65,110,183,171,29,68,89,69,41,5,3,18,2,5,1,4,3,2,9,0,2,16,11,24,8,18,35,9
33,67,170,123,119,79,74,58,23,10,7,15,4,8,12,4,10,7,7,5,5,21,11,9,26,40,36,17
23,44,73,161,66,98,105,115,19,9,6,17,7,1,5,0,2,0,0,2,2,14,7,5,6,6,17,11
23,18,39,88,79,162,158,268,51,13,9,11,5,7,11,8,1,0,2,0,1,9,9,5,3,8,7,5
11,13,8,27,49,87,274,388,39,17,7,8,0,2,6,0,4,1,1,1,1,25,2,2,10,3,9,5
37,14,13,6,29,58,138,362,91,67,41,25,10,13,9,12,9,11,1,3,1,16,3,6,7,9,4,5
11,4,5,8,5,34,64,294,186,202,50,53,19,12,15,4,4,1,4,2,3,9,1,4,1,0,4,1
12,10,14,5,5,20,35,262,137,137,87,157,28,25,15,8,6,1,4,3,6,13,0,4,1,1,0,4
2,10,10,3,5,24,13,92,94,138,145,249,49,34,39,15,9,4,17,1,3,34,3,2,1,1,2,1
11,3,19,7,1,12,14,79,82,57,90,279,110,55,76,25,22,5,12,1,9,17,3,2,2,0,5,2
8,12,23,9,3,7,15,49,72,27,69,167,89,61,96,30,18,8,30,13,6,22,8,2,0,0,2,0
6,4,9,6,1,7,2,42,93,40,34,135,85,149,187,59,32,15,32,19,6,24,4,1,0,1,7,0
6,12,12,11,3,6,9,33,36,25,34,90,56,87,210,102,76,42,50,17,9,51,11,3,1,2,3,3
6,21,12,5,0,2,6,21,41,18,20,74,39,56,141,122,115,84,65,27,16,62,16,9,6,4,10,2
10,11,24,8,1,7,3,16,16,5,9,60,25,32,67,79,134,99,101,28,33,70,13,9,2,0,20,2
11,11,9,7,2,0,3,20,9,8,8,41,19,25,70,62,145,140,135,62,60,103,23,13,1,1,9,3
5,11,26,8,1,3,3,10,14,7,2,28,8,16,24,42,77,76,203,77,71,148,38,17,5,3,20,4
9,7,10,3,2,2,3,7,9,3,1,15,6,5,17,26,50,50,159,145,135,214,51,34,6,8,22,1
10,4,4,4,0,2,3,8,7,3,6,13,7,5,9,17,20,30,62,80,212,378,49,43,10,4,7,3
10,5,1,5,3,4,4,8,4,8,10,4,7,5,6,6,3,11,5,31,70,595,92,56,26,10,6,5
18,4,6,2,0,7,4,7,3,0,2,5,0,1,2,4,4,3,5,7,41,426,206,146,48,36,11,2
15,1,10,4,9,4,4,3,4,1,1,5,2,1,1,2,6,1,5,11,21,349,97,255,99,62,25,2
26,12,36,9,8,9,11,16,12,3,2,6,0,3,3,4,4,3,10,9,23,196,118,148,114,122,76,17
24,20,35,14,11,10,7,17,13,0,1,8,1,1,5,3,7,2,5,3,4,74,62,82,58,96,126,26
53,79,68,19,14,14,10,24,12,11,6,6,7,2,12,2,8,7,10,11,10,78,45,60,91,125,153,63
83,106,78,28,23,22,22,25,9,8,13,11,3,2,4,4,3,5,7,5,8,56,32,64,50,99,93,137
