7,139,639,32,2,6,1,5,6,3,0,5,5,0,4,2,0,0,1,2,3,12,4,0,10,3,73,36
2,107,685,41,5,5,2,2,0,1,0,0,2,0,0,0,0,0,0,0,1,3,1,1,4,2,26,12
0,10,73,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2
15,92,705,37,24,35,11,16,10,4,1,1,3,1,2,1,2,1,1,1,0,8,3,1,5,4,5,11
4,84,638,136,20,28,9,30,1,2,3,3,9,0,1,0,0,0,0,0,0,6,0,1,5,0,8,12
6,100,518,103,63,56,35,56,17,4,5,5,7,0,5,0,0,0,0,1,0,2,0,2,3,1,8,3
9,63,359,82,36,78,177,103,39,7,3,5,19,1,0,1,0,0,0,0,1,1,0,0,0,1,0,15
23,74,203,15,8,49,101,281,68,63,29,22,11,6,8,8,1,4,0,3,3,4,2,2,4,5,0,3
5,113,374,30,7,13,6,161,79,100,14,42,37,5,1,1,0,2,1,1,1,3,0,0,1,0,3,0
2,129,345,39,4,21,6,135,67,66,16,83,61,8,3,3,0,0,0,1,0,1,0,3,2,0,3,2
2,178,342,23,0,6,5,20,28,21,43,96,150,13,51,6,2,1,4,0,0,2,1,1,0,0,2,3
1,142,384,11,1,5,3,4,14,15,13,73,244,16,29,14,3,6,2,0,6,2,0,0,1,1,1,9
0,136,454,17,0,2,1,4,13,6,12,57,172,20,52,15,5,6,8,3,3,4,0,0,0,0,6,4
4,174,284,8,0,1,3,20,15,16,4,46,136,41,177,23,10,15,9,0,0,4,0,0,0,0,8,2
2,189,353,10,0,0,1,2,9,5,2,27,95,31,115,51,23,22,21,7,5,9,3,0,1,0,10,7
1,181,358,7,0,0,0,3,7,3,3,16,44,19,92,74,55,52,32,5,5,17,2,0,1,0,15,8
1,141,424,9,1,0,1,0,1,3,2,4,34,9,44,52,83,43,64,12,16,25,1,0,4,0,20,6
1,150,306,9,0,0,0,0,2,2,0,11,19,5,36,34,75,104,119,33,25,29,2,1,5,1,22,9
1,130,390,5,0,0,0,2,4,1,1,4,12,1,23,18,33,50,137,33,34,64,3,2,2,1,40,9
3,116,275,12,0,1,0,0,2,1,0,3,2,0,8,6,26,46,127,74,62,143,3,3,10,0,66,11
2,94,174,12,1,0,0,1,4,1,2,1,4,0,2,7,3,26,68,50,121,306,11,2,18,0,72,18
11,37,49,6,4,7,4,6,4,10,3,6,1,3,2,9,3,10,5,14,52,570,82,38,23,15,10,16
18,64,110,9,2,5,1,2,1,11,1,2,0,0,1,1,0,2,4,1,10,368,62,52,67,64,98,44
11,96,77,6,1,0,2,1,1,3,1,1,0,0,1,0,2,1,0,2,3,254,45,66,140,85,136,65
6,142,195,22,0,1,0,4,0,0,0,1,0,1,1,1,0,1,3,0,5,95,22,20,67,45,284,84
8,138,341,14,2,1,0,3,0,0,0,0,0,0,1,0,0,0,0,2,0,35,5,17,21,21,295,96
15,233,389,1,3,4,3,3,3,1,2,3,2,0,0,1,1,1,0,0,3,33,8,10,38,45,134,64
16,291,370,13,2,5,2,4,0,1,0,1,0,0,0,0,0,0,0,0,2,25,4,7,18,34,102,103
